root_id,supervoxel_id,glomerulus,cell_type,hemibrain_type,side,flow,super_class,cell_class,cell_sub_class,fbbt_id,source_type
720575940614019112,78393873457625159,DA4m,ORN_DA4m,ORN_DA4m,left,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940616228213,78605185781362070,DA4m,ORN_DA4m,ORN_DA4m,left,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940617046785,78534885756732591,DA4m,ORN_DA4m,ORN_DA4m,left,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940617511169,78183523139260860,DA4m,ORN_DA4m,ORN_DA4m,left,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940617542996,78183385700306765,DA4m,ORN_DA4m,ORN_DA4m,left,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940619563429,78253960602903665,DA4m,ORN_DA4m,ORN_DA4m,left,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940620337072,79590004803946697,DA4m,ORN_DA4m,ORN_DA4m,left,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940621668428,78394216987828179,DA4m,ORN_DA4m,ORN_DA4m,left,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940622052521,78253685658005231,DA4m,ORN_DA4m,ORN_DA4m,left,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940623147959,78605048409592878,DA4m,ORN_DA4m,ORN_DA4m,left,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940623973356,80575441899039907,DA4m,ORN_DA4m,ORN_DA4m,left,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940630960780,80575441899077449,DA4m,ORN_DA4m,ORN_DA4m,left,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940631253967,78182973383400793,DA4m,ORN_DA4m,ORN_DA4m,left,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940631616056,78816223361668968,DA4m,ORN_DA4m,ORN_DA4m,left,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940632043832,80786548131685737,DA4m,ORN_DA4m,ORN_DA4m,left,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940634414231,80082654665378984,DA4m,ORN_DA4m,ORN_DA4m,left,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940634984372,78534679665352560,DA4m,ORN_DA4m,ORN_DA4m,left,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940636753118,78534885823828737,DA4m,ORN_DA4m,ORN_DA4m,left,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940639260032,78604910970711194,DA4m,ORN_DA4m,ORN_DA4m,left,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940615171084,80645810643285549,DA4m,ORN_DA4m,ORN_DA4m,na,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940604352172,80717004155694188,DA4m,DA4m_adPN,DA4m_adPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00047714,projection
720575940610131012,80645948082062263,DA4m,ORN_DA4m,ORN_DA4m,right,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940610255058,80434635758370435,DA4m,ORN_DA4m,ORN_DA4m,right,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940611382195,80786891728798386,DA4m,ORN_DA4m,ORN_DA4m,right,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940612149014,81279885254905138,DA4m,ORN_DA4m,ORN_DA4m,right,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940613365650,81280160132868948,DA4m,ORN_DA4m,ORN_DA4m,right,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940614723495,80786616850943898,DA4m,ORN_DA4m,ORN_DA4m,right,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940616831349,80716385545642562,DA4m,ORN_DA4m,ORN_DA4m,right,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940617514653,80716385545687278,DA4m,ORN_DA4m,ORN_DA4m,right,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940620774326,80293966922355416,DA4m,ORN_DA4m,ORN_DA4m,right,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940621449933,81209585230283688,DA4m,ORN_DA4m,ORN_DA4m,right,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940623572164,80998547717231513,DA4m,ORN_DA4m,ORN_DA4m,right,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940624264340,80786823009322329,DA4m,ORN_DA4m,ORN_DA4m,right,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940627185064,80645879362645892,DA4m,ORN_DA4m,ORN_DA4m,right,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940629443628,78534679665407308,DA4m,ORN_DA4m,ORN_DA4m,right,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940631236167,80716385545720771,DA4m,ORN_DA4m,ORN_DA4m,right,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940631479570,80857123034072540,DA4m,ORN_DA4m,ORN_DA4m,right,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940637374441,80857123034052753,DA4m,ORN_DA4m,ORN_DA4m,right,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940654851489,79590004803945338,DA4m,ORN_DA4m,ORN_DA4m,right,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940659447937,80786823009289394,DA4m,ORN_DA4m,ORN_DA4m,right,afferent,sensory,olfactory,,FBbt_00067001,sensory
720575940637056887,78746129563009839,DC1,DC1_adPN,DC1_adPN,left,intrinsic,central,ALPN,uniglomerular,FBbt_00067014,projection
720575940607869788,78464379573641815,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940607932885,78464310921168099,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940614676447,78675417153701406,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940618821067,78394010896482816,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940621862605,80434910569001362,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940623799335,78464310921163120,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940624555838,78113085675591550,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940624958757,78113016956121134,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940626674707,78534679665362070,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940626865289,78323642152305153,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940627431311,78745991989225897,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940627465871,78394079615912751,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940628391323,78675485806119296,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940631943213,78253685657987894,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940632854156,78464723170988474,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940633671319,78112604639221102,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940638212166,78394354426851975,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940638683453,78183385633315481,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940639506776,78745923269786088,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940643842340,78182973383389987,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940648681860,78464310854209685,DC1,ORN_DC1,ORN_DC1,left,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940621529435,82263261437188421,DC1,DC1_adPN,DC1_adPN,right,intrinsic,central,ALPN,uniglomerular,FBbt_00067014,projection
720575940605742002,81139216486189533,DC1,ORN_DC1,ORN_DC1,right,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940611845034,80435391605321325,DC1,ORN_DC1,ORN_DC1,right,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940616482363,80927766656096636,DC1,ORN_DC1,ORN_DC1,right,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940616566745,81208966754926937,DC1,ORN_DC1,ORN_DC1,right,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940617141789,80998547717209784,DC1,ORN_DC1,ORN_DC1,right,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940622403881,80927560497671405,DC1,ORN_DC1,ORN_DC1,right,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940622987007,81209241632802522,DC1,ORN_DC1,ORN_DC1,right,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940623496521,80786548131503175,DC1,ORN_DC1,ORN_DC1,right,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940626980358,81139353924987914,DC1,ORN_DC1,ORN_DC1,right,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940627454888,80716454265106440,DC1,ORN_DC1,ORN_DC1,right,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940627595024,80998135400289386,DC1,ORN_DC1,ORN_DC1,right,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940629153274,80997860522374275,DC1,ORN_DC1,ORN_DC1,right,afferent,sensory,olfactory,,FBbt_00067018,sensory
720575940629154810,80997929241814243,DC1,ORN_DC1,ORN_DC1,right,afferent,sensory,olfactory,,FBbt_00067018,sensory
